id,capitolo_ministeriale,numero_quiz_ministeriale,numero_domanda_ministeriale,id_paragrafo,numero_quiz,numero_domanda,testo_domanda_it,risposta_domanda,figura,parte,testo_domanda_fr,testo_domanda_de,audio_it,audio_fr,audio_de
6086,23,8,3,41,23.7,3,Quando l’assicurazione per la responsabilità civile auto è scaduta di validità si può incorrere nella confisca del veicolo,V,,,Quand l'assurance pour la responsabilité est arrivée à échéance  on risque que notre véhicule nous soit confisqué,"Wenn die Gültigkeit der Kfz-Haftpflichtversicherung abgelaufen ist, kann das Fahrzeug beschlagnahmt werden",it_IT_01618_16093.mp3,fr_FR_01618_16093.mp3,de_DE_01618_16093.mp3
6087,23,8,4,41,23.7,4,Quando l’assicurazione per la responsabilità civile auto è scaduta di validità si può continuare a usare il veicolo solo per brevi tragitti,F,,,Quand l'assurance pour la responsabilité est arrivée à échéance  nous pouvons continuer à utiliser le véhicule pour  des courtes distances,"Wenn die Gültigkeit der Kfz-Haftpflichtversicherung abgelaufen ist, darf man das Fahrzeug nur mehr für kurze Strecken verwenden",it_IT_01618_16094.mp3,fr_FR_01618_16094.mp3,de_DE_01618_16094.mp3
6088,23,8,5,41,23.7,5,Quando l’assicurazione per la responsabilità civile auto è scaduta di validità si può utilizzare il veicolo solo sul territorio italiano,F,,,Quand l'assurance pour la responsabilité est arrivée à échéance  nous pouvons utiliser  le véhicule uniquement en territoire italien,"Wenn die Gültigkeit der Kfz-Haftpflichtversicherung abgelaufen ist, darf man das Fahrzeug nur in Italien verwenden",it_IT_01618_16095.mp3,fr_FR_01618_16095.mp3,de_DE_01618_16095.mp3
6089,23,8,6,41,23.7,6,Quando l’assicurazione per la responsabilità civile auto è scaduta di validità è possibile lasciare il veicolo in sosta sulle strade pubbliche,F,,,Quand l'assurance pour la responsabilité est arrivée à échéance nous pouvons laisser le véhicule en stationnement sur des routes publiques,"Wenn die Gültigkeit der Kfz-Haftpflichtversicherung abgelaufen ist, kann man das Fahrzeug auf öffentlichen Straßen geparkt lassen",it_IT_01618_16096.mp3,fr_FR_01618_16096.mp3,de_DE_01618_16096.mp3
6090,23,8,7,41,23.7,7,"Quando l’assicurazione per la responsabilità civile auto è scaduta di validità, il veicolo deve essere sottoposto a collaudo tecnico prima di essere rimesso in circolazione",F,,,"Quand l'assurance pour la responsabilité civile est arrivée à échéance, le véhicule doit être soumis à un contrôle technique avant d'être remis en circulation","Wenn die Gültigkeit der Kfz-Haftpflichtversicherung abgelaufen ist, muss das Fahrzeug einer technischen Abnahme unterzogen werden, bevor es wieder in den Verkehr gebracht werden darf",it_IT_01618_16097.mp3,fr_FR_01618_16097.mp3,de_DE_01618_16097.mp3
6091,23,8,8,41,23.7,8,"Quando l’assicurazione per la responsabilità civile auto è scaduta di validità è possibile continuare ad usare il veicolo, solo se si è disposti a pagare personalmente gli eventuali danni arrecati",F,,,"Quand l'assurance pour la responsabilité est arrivée à échéance nous pouvons encore utiliser les véhicule, uniquement si nous acceptons de payer personnellement les éventuels dommages que nous pourrions causer","Wenn die Gültigkeit der Kfz-Haftpflichtversicherung abgelaufen ist, ist es nur dann möglich, das Fahrzeug weiterhin zu verwenden, wenn man bereit ist, für etwaige Schäden, die man verursachen könnte, selbst aufzukommen",it_IT_01618_16098.mp3,fr_FR_01618_16098.mp3,de_DE_01618_16098.mp3
6092,23,6,2,41,23.8,1,L'assicurazione obbligatoria RCA copre i danni subiti da persone e/o cose che si trovano in aree pubbliche o aperte al pubblico,V,,,L'assurance obligatoire  RCA couvre les dommages corporels et matériels subis si les personnes ou les objets se trouvent sur sol public,"Die Pflichtversicherung deckt die Schäden an Personen und/oder Sachen, die sich in an öffentlichen oder der Öffentlichkeit zugänglichen Orten befinden",it_IT_01616_16080.mp3,fr_FR_01616_16080.mp3,de_DE_01616_16080.mp3
6093,23,6,3,41,23.8,2,Il risarcimento diretto nei sinistri stradali si applica se vi sono danni al veicolo e lesioni di lieve entità al conducente,V,,,Le remboursement direct des accidents de la route s'applique en présence de dommages au véhicule et de blessures légères du conducteur,"Die Direktentschädigung kommt bei Verkehrsunfällen zur Anwendung, wenn Schäden am Fahrzeug entstanden sind und der Fahrer geringfügige Körperverletzungen erleidet",it_IT_01616_16081.mp3,fr_FR_01616_16081.mp3,de_DE_01616_16081.mp3
6094,23,6,1,41,23.8,3,L'assicurazione obbligatoria RCA copre i danni subiti dai terzi trasportati se il veicolo è autorizzato al trasporto di persone,V,,,"L'assurance obligatoire  RCA couvre les dommages subis par des tiers, à bord du véhicule, si celui-ci est autorisé au transport de passagers","Die Pflichtversicherung deckt die Schäden an beförderten Dritten, wenn das Fahrzeug für die Beförderung von Personen zugelassen ist",it_IT_01616_16079.mp3,fr_FR_01616_16079.mp3,de_DE_01616_16079.mp3
6095,23,6,4,41,23.8,4,La procedura di risarcimento diretto non è applicabile se vi sono più di due veicoli coinvolti,V,,,On ne peut pas appliquer le remboursement direct si les véhicules impliqués sont plus de deux,"Die Direktentschädigung kann nicht angewandt werden, wenn mehr als zwei Fahrzeuge in den Unfall verwickelt sind",it_IT_01616_16082.mp3,fr_FR_01616_16082.mp3,de_DE_01616_16082.mp3
6096,23,6,5,41,23.8,5,Il risarcimento diretto è escluso se nel sinistro è coinvolto un motociclo,F,,,Le remboursement direct est exclu si dans l'accident est impliqué un motocycle,"Die Direktentschädigung ist ausgeschlossen, wenn im Unfall ein Kraftrad ausgeschlossen ist",it_IT_01616_16083.mp3,fr_FR_01616_16083.mp3,de_DE_01616_16083.mp3
6097,23,6,6,41,23.8,6,"In caso di sinistro con danni al veicolo, la richiesta di risarcimento diretto deve essere obbligatoriamente corredato di fotografie",F,,,"En cas d'accident avec dommages causés au véhicule, la demande de remboursement direct doit être obligatoirement accompagnée de photos",Bei einem Unfall mit Schäden am Fahrzeug muss der Antrag auf Direktentschädigung mit Fotos versehen sein,it_IT_01616_16084.mp3,fr_FR_01616_16084.mp3,de_DE_01616_16084.mp3
6098,23,6,7,41,23.8,7,L'assicurazione obbligatoria copre i danni subiti solo da terzi trasportati sui taxi,F,,,L'assurance obligatoire couvre les dommages subis uniquement par des tiers à bord des taxis,Die Pflichtversicherung deckt nur die Schäden an in Taxis beförderten Dritten,it_IT_01616_16085.mp3,fr_FR_01616_16085.mp3,de_DE_01616_16085.mp3
6099,23,11,1,41,23.9,1,"I massimali della polizza di assicurazione R.C.A. (responsabilità civile auto) sono gli importi massimi che l'impresa assicuratrice si impegna a pagare, in caso di incidente",V,,,"Le montant maximal de la police d'assurance R.C.A. (responsabilité civile automobile) est le montant maximum que la compagnie d'assurance se charge de payer, en cas d'accident","Die Haftungshöchstgrenze der Kfz-Haftpflichtversicherung entspricht dem maximalen Betrag, den sich das Versicherungsunternehmen im Falle eines Unfalls zu zahlen verpflichtet",it_IT_01621_16112.mp3,fr_FR_01621_16112.mp3,de_DE_01621_16112.mp3
6100,23,11,2,41,23.9,2,La cifra minima dei massimali della polizza di assicurazione R.C.A. (responsabilità civile auto) viene stabilita dalla legge,V,,,La somme minimale du montant de la police d'assurance R.C.A. (responsabilité civile automobile) est établie par la loi,Das Mindestausmaß der Haftungshöchstgrenze der Kfz-Haftpflichtversicherung wird gesetzlich festgelegt,it_IT_01621_16113.mp3,fr_FR_01621_16113.mp3,de_DE_01621_16113.mp3
6101,23,11,3,41,23.9,3,"I massimali della polizza di assicurazione R.C.A. (responsabilità civile auto) possono essere aumentati, a scelta del cliente, pagando una maggiore somma di denaro (premio assicurativo)",V,,,"Le montant maximal de la police d'assurance R.C.A. (responsabilité civile automobile)  augmente selon le choix du client, s'il décide de payer un somme d'argent supérieure (prime d'assurance)",Die Haftungshöchstgrenze der Kfz-Haftpflichtversicherung kann auf Wunsch des Kunden durch Zahlung eines höheren Geldbetrages (Versicherungsprämie) erhöht werden,it_IT_01621_16114.mp3,fr_FR_01621_16114.mp3,de_DE_01621_16114.mp3
6102,23,11,4,41,23.9,4,I massimali della polizza di assicurazione R.C.A. (responsabilità civile auto) sono le somme di denaro che l’impresa assicuratrice riscuote ogni anno dal proprio cliente,F,,,Le montant maximal de la police d'assurance R.C.A. (responsabilité civile automobile) est la somme d'argent que la compagnie d'assurance reçoit chaque année de la part de son client,"Die Haftungshöchstgrenze der Kfz-Haftpflichtversicherung entspricht dem Geldbetrag, den das Versicherungsunternehmen jedes Jahr von seinem Kunden einnimmt",it_IT_01621_16115.mp3,fr_FR_01621_16115.mp3,de_DE_01621_16115.mp3
6103,23,11,5,41,23.9,5,I massimali della polizza di assicurazione R.C.A. (responsabilità civile auto) aumentano ogni anno,F,,,Le montant maximal de la police d'assurance R.C.A. (responsabilité civile automobile) augmente d'année en année,Die Haftungshöchstgrenze der Kfz-Haftpflichtversicherung wird jedes Jahr höher,it_IT_01621_16116.mp3,fr_FR_01621_16116.mp3,de_DE_01621_16116.mp3
6104,23,11,6,41,23.9,6,"I massimali della polizza di assicurazione R.C.A. (responsabilità civile auto) vengono restituiti al cliente alla fine dell'anno, se non si causano incidenti",F,,,"Le montant maximal de la police d'assurance R.C.A. (responsabilité civile automobile) est restitué au client à la fin de l'année, s'il n'a pas eu d'accidents","Die Haftungshöchstgrenze der Kfz-Haftpflichtversicherung wird am Ende des Jahres dem Kunden zurückerstattet, wenn keine Unfälle verursacht werden",it_IT_01621_16117.mp3,fr_FR_01621_16117.mp3,de_DE_01621_16117.mp3
6105,23,12,1,41,23.10,1,"Nell’assicurazione per la responsabilità civile auto (R.C.A.), il contratto con la formula ""bonus malus"" comporta una variazione annuale del premio di assicurazione, in base al numero di incidenti causati",V,,,"Dans une assurance pour responsabilité civile automobile (R.C.A.), le contrat avec formule ""bonus malus"" implique une variation annuelle de la prime d'assurance, selon le nombre d'accidents causés",Bei der Kfz-Haftpflichtversicherung bedingt der Vertrag mit der Formel „bonus malus“ eine jährliche Anpassung der Versicherungsprämie je nach der Anzahl der verursachten Unfälle,it_IT_01622_16118.mp3,fr_FR_01622_16118.mp3,de_DE_01622_16118.mp3
6106,23,12,2,41,23.10,2,"Nell’assicurazione per la responsabilità civile auto (R.C.A.), il contratto con la formula ""bonus malus"" esclude i contratti conclusi dai conducenti di taxi",F,,,"Dans une assurance pour responsabilité civile automobile (R.C.A.), le contrat avec formule ""bonus malus"" ne comprend pas les contrats pour les taxis",Bei der Kfz-Haftpflichtversicherung schließt der Vertrag mit der Formel „bonus malus“ die von Taxifahrern abgeschlossenen Verträge aus,it_IT_01622_16119.mp3,fr_FR_01622_16119.mp3,de_DE_01622_16119.mp3
6107,23,12,3,41,23.10,3,"Nell’assicurazione per la responsabilità civile auto (R.C.A.), il contratto con la formula ""bonus malus"" viene automaticamente annullato se si provocano più di due incidenti",F,,,"Dans une assurance pour responsabilité civile automobile (R.C.A.), le contrat avec formule ""bonus malus"" est automatiquement annulé si on provoque plus de deux accidents","Bei der Kfz-Haftpflichtversicherung wird der Vertrag mit der Formel „bonus malus“ automatisch annulliert, wenn man mehr als zwei Unfälle verursacht",it_IT_01622_16120.mp3,fr_FR_01622_16120.mp3,de_DE_01622_16120.mp3
6108,23,12,4,41,23.10,4,"Nell’assicurazione per la responsabilità civile auto (R.C.A.), il contratto con la formula ""bonus malus"" viene stabilito dal giudice",F,,,"Dans une assurance pour responsabilité civile automobile (R.C.A.), le contrat avec la formule ""bonus malus"" est établie par le juge",Bei der Kfz-Haftpflichtversicherung wird der Vertrag mit der Formel „bonus malus“ vom Richter bestimmt,it_IT_01622_16121.mp3,fr_FR_01622_16121.mp3,de_DE_01622_16121.mp3
6109,23,14,4,41,23.11,1,L'assicurazione per la responsabilità civile auto (R.C.A.) è obbligatoria per legge,V,,,"L'assurance pour responsabilité civile automobile (R.C.A.) est, en accord avec la loi, obligatoire",Die Kfz-Haftpflichtversicherung ist gesetzlich vorgeschrieben,it_IT_01624_16131.mp3,fr_FR_01624_16131.mp3,de_DE_01624_16131.mp3
6110,23,14,2,41,23.11,2,"Dopo la firma del contratto di assicurazione R.C.A. (responsabilità civile auto), l'impresa assicuratrice deve rilasciare al cliente il certificato di assicurazione",V,,,"Après la signature du contrat R.C.A. (responsabilité civile automobile), la compagnie d'assurance soit remettre au client la certification d'assurance",Nach der Unterzeichnung des Kfz-Haftpflichtversicherungsvertrages muss das Versicherungsunternehmen dem Kunden den Versicherungsnachweis aushändigen,it_IT_01624_16129.mp3,fr_FR_01624_16129.mp3,de_DE_01624_16129.mp3
6111,23,14,5,41,23.11,3,Il certificato di assicurazione obbligatoria deve essere sempre tenuto a bordo del veicolo,V,,,La certification d'assurance obligatoire doit toujours être gardée à bord du véhicule,Der Nachweis über die Pflichtversicherung muss immer an Bord des Fahrzeugs mitgeführt werden,it_IT_01624_16132.mp3,fr_FR_01624_16132.mp3,de_DE_01624_16132.mp3
6112,23,14,3,41,23.11,4,"In occasione del pagamento del premio annuale, l’impresa assicuratrice deve rilasciare al cliente il contrassegno di assicurazione, che va esposto sul parabrezza dell’autoveicolo",V,,,"Au moment du payement de la prime annuelle, la compagnie d'assurance doit remettre au client la contremarque, qui doit être placé de façon visible sur le pare-brise du véhicule","Bei Zahlung der jährlichen Prämie muss das Versicherungsunternehmen seinem Kunden den Abschnitt aushändigen, der hinter der Windschutzscheibe des Fahrzeugs auszulegen ist",it_IT_01624_16130.mp3,fr_FR_01624_16130.mp3,de_DE_01624_16130.mp3
6113,23,14,1,41,23.11,5,Ogni anno l'impresa assicuratrice deve rilasciare al proprio cliente l’attestato di rischio,V,,,Tous les ans la compagnie d'assurance doit  remettre à son client la certification de risque,Jedes Jahr muss das Versicherungsunternehmen seinem Kunden die Risikobescheinigung aushändigen,it_IT_01624_16128.mp3,fr_FR_01624_16128.mp3,de_DE_01624_16128.mp3
6114,23,14,6,41,23.11,6,"Dopo la firma del contratto di assicurazione R.C.A. (responsabilità civile auto), l'impresa assicuratrice deve rilasciare al cliente un elenco delle autocarrozzerie convenzionate, da contattare in caso d’incidente",F,,,"Après la signature du contrat d'assurance R.C.A. (responsabilité civile automobile), la compagnie d'assurance doit remettre au client une liste des garages de mécaniciens conventionnés, à contacter en cas d'accident","Nach der Unterzeichnung des Kfz-Haftpflichtversicherungsvertrages muss das Versicherungsunternehmen dem Kunden ein Verzeichnis der vertraglich gebundenen Karosseriewerkstätten aushändigen, die im Falle eines Unfalls zu kontaktieren sind",it_IT_01624_16133.mp3,fr_FR_01624_16133.mp3,de_DE_01624_16133.mp3
6115,23,14,7,41,23.11,7,"Dopo la firma del contratto di assicurazione R.C.A. (responsabilità civile auto), l'impresa assicuratrice deve rilasciare al cliente un libretto sulle nozioni di pronto soccorso",F,,,"Après la signature du contrat d'assurance R.C.A. (responsabilité civile automobile), la compagnie d'assurance doit remettre au client un livret avec des notions de base sur le premier secours",Nach der Unterzeichnung des Kfz-Haftpflichtversicherungsvertrages muss das Versicherungsunternehmen dem Kunden eine Broschüre mit Informationen zur ersten Hilfe aushändigen,it_IT_01624_16134.mp3,fr_FR_01624_16134.mp3,de_DE_01624_16134.mp3
6116,23,14,8,41,23.11,8,"Dopo la firma del contratto di assicurazione R.C.A. (responsabilità civile auto), l'impresa assicuratrice deve rilasciare al cliente un manuale su come evitare incidenti",F,,,"Après la signature du contrat d'assurance R.C.A. (responsabilité civile automobile), la compagnie d'assurance doit remettre au client un manuel qui explique comment éviter les accidents",Nach der Unterzeichnung des Kfz-Haftpflichtversicherungsvertrages muss das Versicherungsunternehmen dem Kunden ein Handbuch zur Vermeidung von Unfällen aushändigen,it_IT_01624_16135.mp3,fr_FR_01624_16135.mp3,de_DE_01624_16135.mp3
6117,23,14,9,41,23.11,9,"L'assicurazione per la responsabilità civile auto (R.C.A.), obbligatoria per legge, comprende il risarcimento dei danni provocati dal veicolo, purché guidato dal proprietario",F,,,"L'assurance pour responsabilité civile automobile (R.C.A.), obligatoire en accord avec la loi, comprend le remboursement de dommages provoqués par le véhicule, à condition qu'il soit conduit par le propriétaire","Die gesetzlich vorgeschriebene Kfz-Haftpflichtversicherung beinhaltet die Vergütung der vom Fahrzeug verursachten Schäden, sofern dieses vom Eigentümer gefahren wird",it_IT_01624_16136.mp3,fr_FR_01624_16136.mp3,de_DE_01624_16136.mp3
6118,23,9,1,41,23.12,1,"Il ""fondo di garanzia per le vittime della strada"" prevede il risarcimento dei danni arrecati alle persone da veicoli non coperti da assicurazione",V,,,Le programme de “fond de garantie pour les victimes de la route” prévoit le remboursement des dommages corporels causés par des véhicules qui ne sont pas couverts par l'assurance,Der „Garantiefonds für Straßenverkehrsopfer“ sieht die Erstattung von durch nicht versicherte Fahrzeuge verursachten Schäden an Personen vor,it_IT_01619_16099.mp3,fr_FR_01619_16099.mp3,de_DE_01619_16099.mp3
6119,23,9,2,41,23.12,2,"Il ""fondo di garanzia per le vittime della strada"" prevede il risarcimento dei danni arrecati alle persone da veicoli non identificati",V,,,Le programme de “fond de garantie pour les victimes de la route” prévoit le remboursement des dommages corporels causés par des véhicules non identifiés,Der „Garantiefonds für Straßenverkehrsopfer“ sieht die Erstattung von durch nicht identifizierte Fahrzeuge verursachten Schäden an Personen vor,it_IT_01619_16100.mp3,fr_FR_01619_16100.mp3,de_DE_01619_16100.mp3
6120,23,9,3,41,23.12,3,"Il ""fondo di garanzia per le vittime della strada"" garantisce un vitalizio al conducente infortunato",F,,,Le programme de “fond de garantie pour les victimes de la route” garanti un viager au conducteur endommagé,Der „Garantiefonds für Straßenverkehrsopfer“ gewährt dem verletzten Fahrer eine Leibrente,it_IT_01619_16101.mp3,fr_FR_01619_16101.mp3,de_DE_01619_16101.mp3
6121,23,9,4,41,23.12,4,"Il ""fondo di garanzia per le vittime della strada"" è un premio per chi non ha provocato incidenti",F,,,Le programme de “fond de garantie pour les victimes de la route” est un prix pour tout conducteur qui n'a pas provoqué d'accidents,"Der „Garantiefonds für Straßenverkehrsopfer“ ist ein Preis für Fahrer, die noch nie einen Unfall verursacht haben",it_IT_01619_16102.mp3,fr_FR_01619_16102.mp3,de_DE_01619_16102.mp3
6122,23,9,5,41,23.12,5,"Il ""fondo di garanzia per le vittime della strada"" è una convenzione facoltativa",F,,,Le programme de “fond de garantie pour les victimes de la route” est une convention facultative,Der „Garantiefonds für Straßenverkehrsopfer“ stellt eine freiwillige Vereinbarung dar,it_IT_01619_16103.mp3,fr_FR_01619_16103.mp3,de_DE_01619_16103.mp3
6123,23,9,6,41,23.12,6,"Il ""fondo di garanzia per le vittime della strada"" risarcisce i danni arrecati dai conducenti minorenni",F,,,Le programme de “fond de garantie pour les victimes de la route” rembourse les dommages aux conducteurs mineurs,Der „Garantiefonds für Straßenverkehrsopfer“ erstattet die von minderjährigen Fahrern verursachten Schäden,it_IT_01619_16104.mp3,fr_FR_01619_16104.mp3,de_DE_01619_16104.mp3
6124,23,13,1,41,23.13,1,L’assicurazione per la responsabilità civile auto (R.C.A.) è valida anche per gli incidenti avvenuti nei Paesi dell’Unione Europea,V,,,L'assurance pour responsabilité civile automobile (R.C.A.) peut être utilisée lors d'accidents qui se sont produits dans un pays de l'Union Européenne,"Die Kfz-Haftpflichtversicherung gilt auch für Unfälle, die sich in Ländern der Europäischen Union ereignen",it_IT_01623_16122.mp3,fr_FR_01623_16122.mp3,de_DE_01623_16122.mp3
6125,23,13,2,41,23.13,2,L’assicurazione per la responsabilità civile auto (R.C.A.) copre anche la responsabilità penale in base al premio pagato,F,,,"L'assurance pour responsabilité civile automobile (R.C.A.) couvre la responsabilité pénale également, selon la prime que l'on verse",Die Kfz-Haftpflichtversicherung deckt entsprechend der eingezahlten Prämie auch strafrechtliche Risiken,it_IT_01623_16123.mp3,fr_FR_01623_16123.mp3,de_DE_01623_16123.mp3
6126,23,13,3,41,23.13,3,"L’assicurazione per la responsabilità civile auto (R.C.A.) copre anche le sanzioni amministrative pecuniarie, previste dal codice della strada",F,,,"L'assurance pour responsabilité civile automobile (R.C.A.) couvre également les sanctions administratives en argent, prévues par le code de la route",Die Kfz-Haftpflichtversicherung deckt auch die von der Straßenverkehrsordnung vorgesehenen Geldbußen,it_IT_01623_16124.mp3,fr_FR_01623_16124.mp3,de_DE_01623_16124.mp3
6127,23,13,4,41,23.13,4,"L’assicurazione per la responsabilità civile auto (R.C.A.) copre ogni danno causato, anche se superiore al massimale stabilito",F,,,"L'assurance pour responsabilité civile automobile (R.C.A.) couvre tout dommage causé, même si supérieur au montant maximal établi","Die Kfz-Haftpflichtversicherung deckt jeden entstandenen Schaden, auch wenn dieser über der vereinbarten Haftungshöchstgrenze liegt",it_IT_01623_16125.mp3,fr_FR_01623_16125.mp3,de_DE_01623_16125.mp3
6128,23,13,5,41,23.13,5,"L’assicurazione per la responsabilità civile auto (R.C.A.) copre solo la responsabilità del conducente, ma non quella del proprietario del veicolo",F,,,"L'assurance pour responsabilité civile automobile (R.C.A.) couvre uniquement la responsabilité du conducteur, mais pas celle du propriétaire du véhicule","Die Kfz-Haftpflichtversicherung deckt nur die Haftung des Fahrers, nicht jedoch jene des Eigentümers des Fahrzeugs",it_IT_01623_16126.mp3,fr_FR_01623_16126.mp3,de_DE_01623_16126.mp3
6129,23,13,6,41,23.13,6,"L’assicurazione per la responsabilità civile auto (R.C.A.) copre solo i danni arrecati alle persone, perché per i danni alle cose occorre un altro tipo di contratto",F,,,"L'assurance pour responsabilité civile automobile (R.C.A.) couvre uniquement les dommages corporels, car pour les dommages matériels il faut un autre type de contrat","Die Kfz-Haftpflichtversicherung deckt nur die an Personen entstandenen Schäden, da für die Schäden an Sachen eine andere Art von Vertrag notwendig ist",it_IT_01623_16127.mp3,fr_FR_01623_16127.mp3,de_DE_01623_16127.mp3
6130,23,10,1,41,23.14,1,"Le polizze assicurative stipulate di solito per coprire i danni da furto, incendio, atti vandalici, eventi naturali o danni al proprio veicolo (polizza kasko) non sono obbligatorie",V,,,"Les polices d'assurances stipulées pour couvrir les dommages de vol, incendie, actes de vandalisme et autres dommages au véhicule, assurance tous risques (kasko) ne sont pas obligatoires","Die Versicherungsverträge, die in der Regel abgeschlossen werden, um die Schäden durch Diebstahl, Feuer, Vandalismus oder Naturereignisse beziehungsweise die Schäden am eigenen Fahrzeug abzudecken (Kasko-Police), sind nicht Pflicht",it_IT_01620_16105.mp3,fr_FR_01620_16105.mp3,de_DE_01620_16105.mp3
6131,23,10,2,41,23.14,2,"Nella polizza assicurativa contro il rischio di furto o incendio, il risarcimento dovuto non può essere superiore al valore che il veicolo aveva al momento in cui è stato rubato o ha preso fuoco",V,,,"Dans la police d'assurance qui couvre le vol et les incendie, le montant du remboursement  ne peut pas être supérieur à la valeur que le véhicule avait au moment où il a été volé ou a pris feu","Bei der Versicherung gegen Diebstahl oder Feuer kann die geschuldete Entschädigung nicht höher sein als der Wert, den das Fahrzeug zu jenem Zeitpunkt hatte, als es gestohlen wurde oder Feuer fing",it_IT_01620_16106.mp3,fr_FR_01620_16106.mp3,de_DE_01620_16106.mp3
6132,23,10,3,41,23.14,3,"Nel caso in cui il veicolo venga rubato in uno Stato estero, per poter attivare l’assicurazione bisogna ripetere la denuncia nello Stato italiano",V,,,"Au cas où le véhicule soit volé dans un Etat étranger, pour pouvoir activer l'assurance il faut répéter la déclaration en Italie","Falls das Fahrzeug im Ausland gestohlen wird, muss man die Meldung auch in Italien wiederholen, damit die Versicherung beansprucht werden kann",it_IT_01620_16107.mp3,fr_FR_01620_16107.mp3,de_DE_01620_16107.mp3
6133,23,10,4,41,23.14,4,"La polizza assicurativa contro il rischio di furto o incendio garantisce una rendita vitalizia al proprietario del veicolo, nel caso in cui venga rubato o prenda fuoco",F,,,"La police d'assurance qui couvre le vol et l'incendie garantit un viager au propriétaire du véhicule, si celui-ci venait à être volé ou venait à prendre feu","Die Versicherung gegen Diebstahl oder Feuer gewährt dem Eigentümer des Fahrzeugs eine Leibrente, falls das Fahrzeug gestohlen wird oder in Brand gerät",it_IT_01620_16108.mp3,fr_FR_01620_16108.mp3,de_DE_01620_16108.mp3
6134,23,10,5,41,23.14,5,Per poter stipulare una polizza assicurativa contro il rischio d’incendio occorre che il veicolo sia munito di staccabatteria automatico,F,,,Pour pouvoir stipuler une police d'assurance qui couvre l'incendie il faut que le véhicule soit équipé d'un détacheur automatique de batterie,"Um eine Feuerversicherungspolice abschließen zu können, muss das Fahrzeug mit einem automatischen Batterietrennschalter ausgerüstet sein",it_IT_01620_16109.mp3,fr_FR_01620_16109.mp3,de_DE_01620_16109.mp3
6135,23,10,6,41,23.14,6,"Per poter stipulare una polizza assicurativa contro il rischio di furto, occorre che il veicolo sia dotato di antifurto",F,,,"Pour pouvoir stipuler une police d'assurance qui couvre le vol, il faut que le véhicule soit équipé d'un antivol","Um eine Diebstahlversicherungspolice abschließen zu können, muss das Fahrzeug mit einem Diebstahlschutz ausgerüstet sein",it_IT_01620_16110.mp3,fr_FR_01620_16110.mp3,de_DE_01620_16110.mp3
6136,23,10,7,41,23.14,7,"Le polizze assicurative contro il rischio d’incendio del veicolo coprono, normalmente, solo i danni causati da incendi dolosi (intenzionali) e non quelli provocati da incendi accidentali (casuali)",F,,,"Les polices d'assurance qui couvre le vol d'un véhicule couvre, généralement, uniquement les dommages causés par des incendies volontaires et pas ceux provoqués par des incendies accidentels","Die Feuerversicherungspolicen decken in der Regel nur die Schäden durch vorsätzlichen Brand, nicht hingegen jene durch unbeabsichtigten Brand",it_IT_01620_16111.mp3,fr_FR_01620_16111.mp3,de_DE_01620_16111.mp3
6137,24,1,2,42,24.1,1,"Mantenendo il più possibile costante la velocità, si riduce il consumo di carburante",V,,,"Si on garde une vitesse constante, on réduit la consommation de carburant","Wenn man die Geschwindigkeit möglichst konstant hält, reduziert man den Kraftstoffverbrauch",it_IT_01625_16138.mp3,fr_FR_01625_16138.mp3,de_DE_01625_16138.mp3
6138,24,1,4,42,24.1,2,Diminuendo opportunamente la velocità diminuisce il consumo di carburante,V,,,En réduisant la vitesse on réduit la consommation de carburant,"Wenn man die Geschwindigkeit angemessen herabsetzt, verringert sich der Kraftstoffverbrauch",it_IT_01625_16140.mp3,fr_FR_01625_16140.mp3,de_DE_01625_16140.mp3
6139,24,1,8,42,24.1,3,Collocare i bagagli sul tetto del veicolo comporta un maggior consumo di carburante,V,,,Mettre les bagages sur le toit du véhicule implique une consommation majeure de carburant,Das Fahren mit Gepäck auf dem Fahrzeugdach führt zu einem höheren Kraftstoffverbrauch,it_IT_01625_16144.mp3,fr_FR_01625_16144.mp3,de_DE_01625_16144.mp3
6140,24,1,3,42,24.1,4,Il consumo di carburante del veicolo aumenta con l’aumentare del suo peso,V,,,La consommation de carburant du véhicule augmente  si le véhicule est plus lourd,Der Kraftstoffverbrauch des Fahrzeugs steigt mit dem Gewicht desselben,it_IT_01625_16139.mp3,fr_FR_01625_16139.mp3,de_DE_01625_16139.mp3
6141,24,1,5,42,24.1,5,"Per consumare meno carburante è opportuno tenere i finestrini chiusi, specie quando si viaggia ad alta velocità",V,,,"Pour utiliser moins de carburant il faut garder les vitres fermés, surtout si on roule vite","Um weniger Kraftstoff zu verbrauchen ist es angebracht, die Fenster geschlossen zu lassen, insbesondere wenn man mit hoher Geschwindigkeit fährt",it_IT_01625_16141.mp3,fr_FR_01625_16141.mp3,de_DE_01625_16141.mp3
6142,24,1,1,42,24.1,6,"Gli apparecchi e i dispositivi che funzionano a corrente elettrica (radio, luci, lunotto termico, ecc.) fanno aumentare i consumi di carburante del veicolo",V,,,"Les appareils et les  dispositifs qui fonctionnent avec le courant électrique (radio, feux, lunette thermique, etc.) augmentent la consommation de carburant du véhicule","Die elektrisch betriebenen Geräte und Vorrichtungen (Radio, Lichter, Heckscheibenheizung usw.) lassen den Kraftstoffverbrauch des Fahrzeuges zunehmen",it_IT_01625_16137.mp3,fr_FR_01625_16137.mp3,de_DE_01625_16137.mp3
